ProductID,ProductName,ProductBrand,Gender,Price (INR),Description,PrimaryColor,ImageURL
10017609,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,779,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,
10004431,Park Avenue Women Peach-Coloured Solid Top,Park Avenue,Women,506,"Peach-Coloured solid woven regular top, has round neck, three-quarter sleeves, ruffle detailing, layered styling at back", Red,
10016689,Raymond Men Green Solid Polo Collar T-shirt,Raymond,Men,629,"Green solid T-shirt, has polo collar, short sleeves, one pocket", Green,
10003841,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold,
10007607,ether Women Cream-Coloured Solid Peep Toe Flats,ether,Women,449,"A pair of cream-coloured open-toed flats, has regular styling, buckle detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 45 daysWarranty provided by brand/manufacturer", Red,
10018055,Puma Unisex Black TSUGI Cage Premium Puma-Whisper Wh,Puma,Unisex,6299,"Product Design DetailsUpdate to classic TSUGI SneakersTextile upperSuede detailing and meshLace-up closureRubber outsole for tractionPUMA Logo at tongueWarranty: 3 monthsWarranty provided by brand/manufacturerFEATURES + BENEFITSIMEVA: PUMA's midsole for lightweight and comfortable feelIGNITE: PUMA's foam midsole and branded heel cage supports and stabilises by locking the heel onto the platformPRODUCT STORYThe TSUGI Cage Premium Sneakers are the perfect modern representation of the PUMA Running Sportstyle era. This state-of-the-art shoe takes cues from the past and revisits them with today's trends, mixing elevated suede and mesh for a premium sporty appearance. Sculpted tooling with IGNITE technology makes these sneakers perfect for the athlete who loves both comfort and a fashion-forward design.", Black,
10012365,Lakme Absolute Matte Melt Liquid Lip Colour 19 Red Vibe,Lakme,Women,400,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 19 Red Vibe, Red,
10002643,C9 AIRWEAR Women Coral-Coloured Solid Track Pants,C9 AIRWEAR,Women,623,"Coral-coloured solid high-rise regular-fit track pants, has an elasticated waistband, slip-on closure, two pockets.", Red,
10013619,PARFAIT Plus Size Dusty Pink Solid Underwired Non Padded Everyday Bra P5412,PARFAIT,Women,1679,Dusty pink solid medium-coverage Everyday bra with lace inserts detailingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10012855,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,A pair of gold-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Gold,
10009617,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,899,"Blue dark wash 5-pocket low-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue,
10000679,Lady Lyka Women Red and Beige Pack of 2 Beginners Bras ATHLETE-RED-SKN-Multi,Lady Lyka,Women,425,Pack of 2Red and beige solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10016977,Campus Sutra Men Grey & White Standard Regular Fit Camouflage Print Casual Shirt,Campus Sutra,Men,1299,"Grey, white and black printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem", White,
10017451,DKNY Unisex Black Cabin Trolley Bag,DKNY,Unisex,22100,"Black textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black,
10001657,Bubblegummers Boys Pink Printed Comfort Sandals,Bubblegummers,Boys,699,A pair of pink printed comfort sandalsSynthetic upper with Velcro closureCushioned footbedPatterned rubber outsole, Pink,
10007797,her by invictus Women Red Solid Cushioned Mules,her by invictus,Women,1999,"A pair of pointed closed toe red mules with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, and closed backSynthetic upperFoam Cushioned footbedTextured and patterned outsole", Red,
10012857,JEWEL JUNCTION Black Geometric Cufflinks,JEWEL JUNCTION,Men,539,A pair of black and peach-coloured geometric embellished cufflinksComes in a signature JEWEL JUNCTION case, Black,
10017773,Parx Men Charcoal Grey Slim Fit Printed Casual Shirt,Parx,Men,577,"Charcoal grey printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, one patch pocket", Grey,
10017445,DKNY Unisex Silver Large Trolley Bag,DKNY,Unisex,17105,"Silver textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Silver,
10017497,Soie Off-White Solid Non-Wired Non Padded Minimizer Bra CB-333IVORY,Soie,Women,632,Off-White solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,
10017461,DKNY Unisex Black & Grey Printed Large Trolley Bag,DKNY,Unisex,31100,"Black textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps and one zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black,
10016669,Raymond Men Brown Solid Polo Collar T-shirt,Raymond,Men,804,"Brown solid T-shirt, has polo collar, short sleeves, one pocket", Brown,
10015173,Urban Dog Men Black Solid Regular Fit Sports Shorts,Urban Dog,Men,399,"Black solid mid-rise sports shorts, has two pockets, a drawstring closure", Black,
10017957,Oxolloxo Women Pink Printed Top,Oxolloxo,Women,512,"Pink printed woven regular  top, has a round neck, and three-quarter sleeves", Pink,
10001281,Black Slim Fit Mid-Rise Clean Look Jeans,MANGO,Women,1570,"Get in touch with your feminine side as you wear these jeans, in black colour, from the house of MANGO. Try this pair of jeans that would never let you compromise on both style and comfort. Featuring a distinctive design and pattern, these comfortable jeans will not fail to catch your fancy at a single glance.", Black,
10003839,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold,
10006055,ID Men Blue Slip-On Leather Sneakers,ID,Men,2685,"A pair of square toe blue slip-on sneakers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,
10006061,ID Men Brown Derbys,ID,Men,956,"A pair of square toe brown derbys, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown,
10012917,Parx Men Grey Regular Fit Solid Regular Trousers,Parx,Men,919,"Grey solid mid-rise regular trousers, has a button closure, four pockets", Grey,
10014943,AccessHer Gold-Plated Embellished Nose Ring with Chain,AccessHer,Women,559,"Gold-plated nose ring with meenakari and pearl chain, secured with a hook closureNo piercing needed", Gold,
10017401,Story@home Blue & Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1399,Set content: 1 King bedsheet with 2 pillow coversQuality: RegularThread count: 210Colour: Blue and GreyPattern: Geometric,Blue,
10006067,ID Men Tan Brown Leather Formal Derbys,ID,Men,2685,"A pair of tan brown round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Brown,
10005281,Gini and Jony Boys Red & Off-White Regular Fit Dyed Casual Shirt,Gini and Jony,Boys,699,"Red and Off-white printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and has dyed effect", Red,
1000713,ahilya Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,4630,"A pair of gold-plated sterling silver drop earrings, has an intricately designed drop encrusted with stonesSecured with a post-and-back closure", Gold,
10003829,Homesake Gold-Toned & Purple Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and purplePattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Gold,
10000809,Lady Lyka Women Peach Pack of 2 Everyday Bras ENTIZER-11-PCH-PLM,Lady Lyka,Women,510,Pack of 2 Peach solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Peach,
10003825,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White,
10012967,JEWEL JUNCTION Black Square Cufflinks,JEWEL JUNCTION,Men,539,A pair of black and off-white square checked cufflinksComes in a signature JEWEL JUNCTION case, Black,
10003081,Gini and Jony Girls Yellow Net Sequinned Fit & Flare Dress,Gini and Jony,Girls,1379,"Yellow net sequinned woven fit and flare dress, has a round neck, short sleeves, snap button closure, an attached lining, flared hem, tie-up detail on the back", Yellow,
10017133,Carrera Men Blue Sneakers,Carrera,Men,4499,"A pair of round-toe blue sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue,
10018865,SEJ by Nisha Gupta Green & Orange Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,Set content: One runner Type: Table runner Colour: Green and orange Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green,
10017643,Parx Men Cream-Coloured Slim Fit Solid Casual Shirt,Parx,Men,647,"Cream-Coloured solid casual shirt, has a spread collar, long sleeves, button placket, curved hem", Red,
10025687,Soumya Set of 6 Red & Off White Printed Diwan Set,Soumya,Unisex,1455,Set content: One bedsheet with two bolster covers and three cushion covers Bedsheet size: Single Quality: Fine Colour: Red and off-white Print/pattern: Ethnic motifsBolster cover closure: Tie-up Cushion cover closure: Zip, Red,
10013587,PARFAIT Plus Size Purple Lace Underwired Non Padded Everyday Bra P5612,PARFAIT,Women,1679,Purple lace medium-coverage everyday braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10021597,Park Avenue Men Grey Solid Bomber Jacket,Park Avenue,Men,1609,"Grey solid bomber jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Grey,
10026739,Kazo Women Grey Maxi Dress,Kazo,Women,3245,"Grey embellished woven maxi dress, has a round neck, three-quarter sleeves, button closure, and flared hem", Grey,
10029491,Crocs Kadee  Women Multicoloured Printed Slip-On,Crocs,Women,1491,A pair of multicoloured printed flip flopsCroslite upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Red,
10027161,Soumya Cream-Coloured & Green Set of 5 Floral Square Cushion Covers,Soumya,Unisex,882,Set content: 5 Cushion Covers Colour: Cream-Coloured Shape: Square Pattern: Floral Closure: Zip, Green,
10018885,SEJ by Nisha Gupta Pink & Green Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,Set content: One runner Type: Table runner Colour: Pink and green Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green,
10019881,Carlton London Women Dusty Pink Wrap Top,Carlton London,Women,640,"Pink solid woven wrap top with embroidered detail, has a V-neck, and three-quarter bell sleeves", Pink,
10031555,HERE&NOW Men Teal Blue & Black Striped Round Neck T-shirt,HERE&NOW,Men,699,"Teal blue and black striped T-shirt, has a round neck, short sleeves",Blue,
1003130,French Connection White & Blue Printed Casual Shirt,French Connection,Men,1559,"White and blue printed casual shirt, has a button-down collar, a full button placket, long sleeves, a patch pocket, a curved hemline",Blue,
10030039,Next Look Men Maroon Regular Fit Printed Casual Shirt,Next Look,Men,549,"Maroon printed casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Maroon,
10019071,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN154,XYXX,Men,670,"Pack of 2 Blue & White regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,
10021281,shaze Women Silver-Plated CZ-Studded Finger Ring,shaze,Women,2420, Silver-plated CZ-studded butterfly-shaped finger ring , Silver,
10021513,Bitiya by Bhama Girls Blue Solid Chambray Fit and Flare Dress,Bitiya by Bhama,Girls,739,"Blue solid woven fit and flare dress, has a round neck, short sleeves, button closure, flared hem, embroidered detailing",Blue,
10029377,Geox Men Burgundy Suede Loafers,Geox,Men,5999,"A pair of round-toe burgundy loafers, has regular styling, slip-on detailSuede upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Burgundy,
10030893,Tulsattva Women Brown & Red Solid Kurta with Palazzos,Tulsattva,Women,1347,"Brown and red solid kurta with palazzos Brown and red A-line calf length kurta, has a shirt collar, three-quarter sleeves, flared hem, multiple slitsBrown and red  Solid palazzos, has partially elasticated waistband, drawstring closure", Red,
10032495,HERE&NOW Women Teal Green Solid Crop Sweatshirt,HERE&NOW,Women,1299,"Teal green solid crop sweatshirt, has a mandarin collar, two pockets, long sleeves, zip closure, straight hem", Green,
10025889,ExclusiveLane Brown Set of Single Geometric Square Cushion Covers,ExclusiveLane,Unisex,499,Set content: Single Cushion CoversColour: Comes in Mustard Brown & Golden Colour.Shape: SquarePattern: GeometricFEATURES:- Ideal to be used in your living room or bed room.- The handblock printing is done on one side of the cushion cover.- Depicts handblock printing using the handcraved sheesham blocks.- Depicts beautiful geometrical ornaments pattern handblocked on the cushion.- Comes with an invisible zipper closure at the back.- Does not comes with the cushion filler.- Do not expose the product to excessive heat and sunlight for long. Indoor use recommended.- This product has been made by hand and may have slight irregularities that are a natural outcome of the human involvement in the process., Brown,
10018839,Raymond Men Beige Nancy Regular Fit Self Design Formal Shirt,Raymond,Men,1484,"Beige self-design formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Beige,
10030891,Tulsattva Women Green Fit and Flare Dress,Tulsattva,Women,1077,"Green printed woven fit and flare dress, has a tie-up neck, three-quarter sleeves, flared hem", Green,
10029299,Geox Men Black Solid Leather Smart Casual Driving Shoes,Geox,Men,4799,"A pair of square-toe black driving shoes, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black,
10033715,SHISEIDO Scarlet Glare LacquerInk Lip Shine 307,SHISEIDO,Women,1870,"Shade NameScarlet Glare 307What it isLacquerInk Lip ShineÂ What it doesA featherweight lip shine where high-intensity pigment meets the luminosity of a glossThe unique blend of oils in this hybrid formula offers the shine and comfort of a glossTheÂ smoothing polymers provide the durable, hydrating color of a lipstickGlossy oils provide a comfortable, non-sticky feel and a lacquer-like finishLiqui-ink technology uses a minimal amount of waxes to deposit intense pigment with the weightless glide of a glossUltra-fine pigments offer intense, full-coverage color that lastsThis product is dermatologist-tested.",,
10032095,DressBerry Women Blue & Off-White Colourblocked Hooded Front-Open Sweatshirt,DressBerry,Women,539,"Blue, off-white and black colourblocked front-open sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",Blue,
10030171,Next Look Men Blue Slim Fit Solid Formal Shirt,Next Look,Men,549,"Blue solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,
10027163,Soumya Yellow Set of 5 Floral Square Cushion Covers,Soumya,Unisex,805,Set content: 5 Cushion Covers Colour: Yellow Shape: Square Pattern: Floral Closure: Zip, Yellow,
10032449,HERE&NOW Women Blue Solid Bomber Jacket,HERE&NOW,Women,999,"Blue solid bomber jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",Blue,
10021499,Bitiya by Bhama Girls Red A-Line Dress,Bitiya by Bhama,Girls,739,"Red printed woven A-line dress, has a round neck, short sleeves, button closure, and flared hem", Red,
10030001,Next Look Men White Slim Fit Printed Casual Shirt,Next Look,Men,549,"White printed casual shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", White,
10029059,Geox Women Beige Solid Leather Pumps,Geox,Women,3999,"A pair of beige square toe pumps, has regular styling, closed back detailLeather upperCushioned footbedTextured and patterned outsole, has a block heel with embellished detailWarranty: 6 monthsWarranty provided by brand/manufacturer", Beige,
10032879,DressBerry Women Maroon Solid Pullover Sweatshirt,DressBerry,Women,1799,"Maroon solid pullover sweatshirt, has a hood, long sleeves, straight hem, applique detailing at the chest", Maroon,
10032475,HERE&NOW Men Grey & Black Colourblocked Puffer Jacket,HERE&NOW,Men,1664,"Grey and Black colourblocked puffer jacket, has a detachable hooded, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Black,
10025543,Raymond Men Maroon Checked Regular-Fit Single-Breasted Formal Suit,Raymond,Men,4499,"Maroon checked party suitMaroon checked slim-fit blazer, has a notched lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of maroon checked mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.Blue solid waistcoat, has a V-neck, button closures on the front, sleeveless", Maroon,
10028931,MSC Women Green Solid Leather Mojaris,MSC,Women,1799,"A pair of green round-toe flats, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsole", Green,
10020701,Rocia Women White Sneakers,Rocia,Women,1832,"A pair of round-toe white sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: Warranty: 3 months against manufacturing defects only (not valid on products under discount or promotional offer)Warranty provided by brand/manufacturer", White,
10019201,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN96,XYXX,Men,967,"Pack of 3 Blue & White regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,
10035409,Anekaant Blue PrintedShoulder Bag,Anekaant,Women,449,"Blue printed shoulder bag, has a zip closure1 main compartment, 1 external and 3 inner pocketsTablet sleeve: NoTwo Handles",Blue,
10020739,Rocia Women Black & White Striped Heeled Sandals,Rocia,Women,1592,"A pair of black & white open toe sandals, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: Warranty: 3 months against manufacturing defects only (not valid on products under discount or promotional offer)Warranty provided by brand/manufacturer", Black,
10021161,MBE Women Green & Yellow Printed Off-Shoulder Straight Kurta,MBE,Women,510,"Green and yellow printed straight kurta, has an off-shoulder neck, long bell sleeves, straight hem, side slits", Green,
10024799,Crocs Santa Cruz  Men Black Solid Slip-Ons,Crocs,Men,2446,A pair of black solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Black,
10027179,Soumya Orange & Black Set of 5 Geometric Square Cushion Covers,Soumya,Unisex,939,Set content: 5 Cushion Covers Colour: Orange Shape: Square Pattern: Geometric Closure: Zip, Black,
10018857,Raymond Men Blue Regular Fit Solid Formal Shirt,Raymond,Men,1154,"Blue solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue,
10030173,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,599,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,
10019811,Carlton London Women Coral Orange Solid Cinched Waist Top,Carlton London,Women,625,"Coral orange solid woven cinched waist top with lace detail, has a V-neck, and short extended sleeves", Orange,
10032521,HERE&NOW Men Black Solid Bomber Jacket,HERE&NOW,Men,1329,"Black solid jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem", Black,
10019161,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN107,XYXX,Men,957,"Pack of 3 Navy, Grey &  Black  regular-fit checked boxers with a microfibre waistband.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Single back patch pocket to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..", Red,
10021561,SEJ by Nisha Gupta Mustard Orange & Red Printed Tissue Holder,SEJ by Nisha Gupta,Unisex,699,Set Content: 1 tissue holderPattern: PrintedColour: Mustard orange and redFinish: MatteMaterial: Wood, Red,
10027977,Park Avenue Men Pink Regular Fit Solid Formal Shirt,Park Avenue,Men,839,"Pink solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Pink,
10033763,SHISEIDO 01 Shibui Black Felt Tip Liquid ArchEyeliner 0.4ml,SHISEIDO,Women,1980,"Shade Name: Shibui BlackWhat it is?With a specially designed angled micro-precision tip, this eyeliner takes the guesswork out of liquid liner and delivers weightless definition that lasts up to 24 hours.What it does?The micro-fine, arched tip and ergonomic design create an entirely new-yet-intuitive gesture for applying eyeliner and eliminate the once-unavoidable blind spot that is often created by the users hand or the pen itself. Saturated with a high level of ultra-black pigment, this revolutionary flow-through liner delivers a precise, quick-dry formula that provides up to 24 hours of waterproof.Features:Pure Black Pigment:Provides bold, ink-like intensity.Waterproof Polymers:Offers up to 24 hours of waterproof and sweat-resistant color.", Black,
10033637,SHISEIDO 05 White MicroLiner Ink 0.08 g,SHISEIDO,Women,1870,"Shade Name: 05 WhiteWhat Is It:This fool proof eyeliner is infused with high-impact pigments that deliver smudge-proof, saturated, matte colour.What it does:The weightless, inky pencil features thermo-sensory technology that allows this formula to transform from a solid to a liquid upon contact with skin, creating a flexible, water-resistant film that lasts up to 24 hours. The micro-thin lead on this next-generation pencil can be dotted between lashes or glided across eyes with remarkable precision and no skipping. Available in five shades inspired by sumi ink sticks used in traditional Japanese calligraphy.This product is dermatologist- and ophthalmologist-tested. It is formulated without oil, fragrance, and talc.About the Brand:Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.", White,
10030279,Next Look Men Blue Regular Fit Solid Formal Shirt,Next Look,Men,549,"Blue solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,
10029195,Geox Women Grey Solid Leather Ballerinas,Geox,Women,6999,"A pair of grey square-toe ballerinas with bow detail, has regular stylingLeather upperCushioned footbedTextured and patterned outsole", Grey,
10032459,HERE&NOW Women Black Solid Hooded Longline Padded Jacket,HERE&NOW,Women,2449,"Black solidÂ Longline paddedÂ jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester liningComes with a belt and detachable fur collar", Black,
10030391,Geox Men Taupe Solid Suede Sneakers,Geox,Men,3999,"A pair of round-toe taupe solid sneakers, has regular styling, lace-up detailSuede upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer",,
10025303,Soumya Brown & Beige Printed Double Bed Cover with 2 Pillow Covers,Soumya,Unisex,1937,Set content: 1 Bedsheet with 2 pillow covers Colour: Brown and beige Size: Double bed ( queen size)Pattern: Geometric Thread Count: 180 to 249 , Brown,
10028959,MSC Women Cream-Coloured Solid Open Toe Flats,MSC,Women,679,"A pair of cream-coloured open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsole", Red,
10035807,Next Look Men Blue Printed Polo Collar T-shirt,Next Look,Men,499,"Blue printed T-shirt, has a polo collar, and short sleeves",Blue,
10033751,SHISEIDO 04 Navy MicroLiner Ink 0.08 gms,SHISEIDO,Women,1870,"Shade Name: 04 NavyWhat Is It:This fool proof eyeliner is infused with high-impact pigments that deliver smudge-proof, saturated, matte colour.What it does:The weightless, inky pencil features thermo-sensory technology that allows this formula to transform from a solid to a liquid upon contact with skin, creating a flexible, water-resistant film that lasts up to 24 hours. The micro-thin lead on this next-generation pencil can be dotted between lashes or glided across eyes with remarkable precision and no skipping. Available in five shades inspired by sumi ink sticks used in traditional Japanese calligraphy.This product is dermatologist- and ophthalmologist-tested. It is formulated without oil, fragrance, and talc.About the Brand:Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.", Navy,
10029037,Geox Women Black & Gold-Toned Printed Leather Ballerinas,Geox,Women,4249,"A pair of black and gold-toned square toe balerinas, has regular styling, slip-on detailLeather upper with printCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black,
10030921,Tulsattva Women Blue Solid A-Line Kurta,Tulsattva,Women,832,"Blue solid A-line kurta, has a round neck, three-quarter sleeves, and flared hem",Blue,
10029161,Geox Men Black Leather Formal Oxfords,Geox,Men,5999,"A pair of black square-toed formal Oxfords, has central lace-upsLeather upperCushioned footbedTextured and patterned outsole, has a stacked heelEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/ manufacturer", Black,
10028947,MSC Women Gold-Toned Embellished One Toe Flats,MSC,Women,679,"A pair of gold-toned open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold,
10027957,Park Avenue Men Yellow & White Slim Fit Printed Casual Shirt,Park Avenue,Men,1034,"Yellow and White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Yellow,
10024515,SEJ by Nisha Gupta White Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,Set content: 1 table matShape: RectangleColour: White Pattern: PrintedSuitable For: 1 seater tableMaterial: Cotton, White,
10018287,Puma Men White IGNITE Contender Knit Running Shoes,Puma,Men,3249,Product Design DetailsA pair of white running sports shoesHas regular stylingLace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, White,
10029661,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,649,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,
10032551,HERE&NOW Women Red Solid Lightweight Puffer Jacket,HERE&NOW,Women,1299,"Red solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester liningComes with an accessory and a detachable hood", Red,
1002199,PUMA Grey Spray-Dyed Sweater,Puma,Men,1484,"Grey knitted sweater with washed effect, has a V-neck, long sleeves", Grey,
10028997,MSC Women Gold-Toned Woven Design Open Toe Flats,MSC,Women,679,"A pair of gold-toned & orange open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold,
10028353,Park Avenue Men Peach-Coloured Slim Fit Self Design Party Shirt,Park Avenue,Men,899,"Peach-coloured self-design party shirt, has a spread collar, long sleeves, button placket, straight hem, one patch pocket", Red,
